"2017-08-15 12:59:09",291.55
"2017-08-15 13:04:08",290.56
"2017-08-15 13:09:09",289.94
"2017-08-15 13:14:08",290.48
"2017-08-15 13:19:08",290.1
"2017-08-15 13:24:08",289.33
"2017-08-15 13:29:08",288.97
"2017-08-15 13:34:08",289.79
"2017-08-15 13:39:08",288.63
"2017-08-15 13:44:08",288.06
"2017-08-15 13:49:16",287.74
"2017-08-15 13:54:08",287.73
"2017-08-15 13:59:10",287.11
"2017-08-15 14:04:09",285.92
"2017-08-15 14:09:08",285.42
"2017-08-15 14:14:08",284.58
"2017-08-15 14:19:08",283.51
"2017-08-15 14:24:10",283.34
"2017-08-15 14:29:08",282.53
"2017-08-15 14:34:07",281.03
"2017-08-15 14:39:08",279.58
"2017-08-15 14:44:08",279.33
"2017-08-15 14:49:07",281.03
"2017-08-15 14:54:08",282.07
"2017-08-15 14:59:08",281.55
"2017-08-15 15:04:10",282.3
"2017-08-15 15:09:08",282.66
"2017-08-15 15:14:08",283.99
"2017-08-15 15:19:10",286.05
"2017-08-15 15:24:08",285.75
"2017-08-15 15:29:09",284.99
"2017-08-15 15:34:07",286.23
"2017-08-15 15:39:08",285.93
"2017-08-15 15:44:08",284.91
"2017-08-15 15:49:09",285.18
"2017-08-15 15:54:08",285.32
"2017-08-15 15:59:08",285.17
"2017-08-15 16:04:21",283.98
"2017-08-15 16:09:10",283.86
"2017-08-15 16:14:09",284.05
"2017-08-15 16:19:08",284.47
"2017-08-15 16:24:08",284.98
"2017-08-15 16:29:08",285.43
"2017-08-15 16:34:08",285.61
"2017-08-15 16:39:18",286.02
"2017-08-15 16:44:08",285.82
"2017-08-15 16:49:10",285.41
"2017-08-15 16:54:10",286.14
"2017-08-15 16:59:08",286.6
"2017-08-15 17:04:08",286.8
"2017-08-15 17:09:09",287.25
"2017-08-15 17:14:19",288.08
"2017-08-15 17:19:09",288.66
"2017-08-15 17:24:08",288.47
"2017-08-15 17:29:08",288.33
"2017-08-15 17:34:08",288.8
"2017-08-15 17:39:10",289.24
"2017-08-15 17:44:08",289.22
"2017-08-15 17:49:08",288.41
"2017-08-15 17:54:09",288.07
"2017-08-15 17:59:08",288.56
"2017-08-15 18:04:08",289.73
"2017-08-15 18:09:08",290.2
"2017-08-15 18:14:08",290.48
"2017-08-15 18:19:11",289.89
"2017-08-15 18:24:09",290.03
"2017-08-15 18:29:08",290.06
"2017-08-15 18:34:08",290.01
"2017-08-15 18:39:08",290
"2017-08-15 18:44:08",290.3
"2017-08-15 18:49:08",290.11
"2017-08-15 18:54:07",289.84
"2017-08-15 18:59:08",289.25
"2017-08-15 19:04:08",288.17
"2017-08-15 19:09:08",288.4
"2017-08-15 19:14:08",288.74
"2017-08-15 19:19:08",288.9
"2017-08-15 19:24:08",289.21
"2017-08-15 19:29:09",289.76
"2017-08-15 19:34:08",289.17
"2017-08-15 19:39:09",288.75
"2017-08-15 19:44:08",288.9
"2017-08-15 19:49:17",288.45
"2017-08-15 19:54:08",288.37
"2017-08-15 19:59:07",288.33
"2017-08-15 20:04:10",287.75
"2017-08-15 20:09:08",287.42
"2017-08-15 20:14:08",287.04
"2017-08-15 20:19:08",286.9
"2017-08-15 20:24:08",285.66
"2017-08-15 20:29:07",284.56
"2017-08-15 20:34:08",285.05
"2017-08-15 20:39:08",285.57
"2017-08-15 20:44:08",285.93
"2017-08-15 20:49:08",285.93
"2017-08-15 20:54:08",286.56
"2017-08-15 20:59:07",287.04
"2017-08-15 21:04:08",286.7
"2017-08-15 21:09:08",286.06
"2017-08-15 21:14:10",285.79
"2017-08-15 21:19:08",285.74
"2017-08-15 21:24:08",285.61
"2017-08-15 21:29:12",286.16
"2017-08-15 21:34:07",286.86
"2017-08-15 21:39:09",287.45
"2017-08-15 21:44:08",287.57
"2017-08-15 21:49:08",288.09
"2017-08-15 21:54:07",289
"2017-08-15 21:59:08",289.11
"2017-08-15 22:04:08",289.19
"2017-08-15 22:09:08",289.96
"2017-08-15 22:14:08",290.37
"2017-08-15 22:19:08",290.3
"2017-08-15 22:24:08",289.37
"2017-08-15 22:29:08",289.41
"2017-08-15 22:34:07",289.52
"2017-08-15 22:39:08",289.36
"2017-08-15 22:44:08",288.89
"2017-08-15 22:49:08",288.92
"2017-08-15 22:54:08",288.61
"2017-08-15 22:59:08",288.69
"2017-08-15 23:04:08",288.95
"2017-08-15 23:09:08",288.76
"2017-08-15 23:14:09",288.78
"2017-08-15 23:19:09",289.15
"2017-08-15 23:24:10",289.39
"2017-08-15 23:29:09",289.71
"2017-08-15 23:34:08",289.96
"2017-08-15 23:39:08",289.93
"2017-08-15 23:44:08",289.83
"2017-08-15 23:49:10",289.65
"2017-08-15 23:54:09",289.5
"2017-08-15 23:59:08",289.82
