"2017-08-14 13:44:09",301.73
"2017-08-14 13:49:08",301.35
"2017-08-14 13:54:09",301.77
"2017-08-14 13:59:11",301.56
"2017-08-14 14:04:10",302.16
"2017-08-14 14:09:20",301.76
"2017-08-14 14:14:08",301.53
"2017-08-14 14:19:09",300.68
"2017-08-14 14:24:09",300.04
"2017-08-14 14:29:11",300.41
"2017-08-14 14:34:09",300.31
"2017-08-14 14:39:08",299.42
"2017-08-14 14:44:09",300.14
"2017-08-14 14:49:09",299.6
"2017-08-14 14:54:09",299.61
"2017-08-14 14:59:11",300.75
"2017-08-14 15:04:09",300.33
"2017-08-14 15:09:13",299.76
"2017-08-14 15:14:09",300.1
"2017-08-14 15:19:08",299.65
"2017-08-14 15:24:11",298.74
"2017-08-14 15:29:11",298.7
"2017-08-14 15:34:09",298.47
"2017-08-14 15:39:12",298.5
"2017-08-14 15:44:09",297.92
"2017-08-14 15:49:08",297.94
"2017-08-14 15:54:09",297.04
"2017-08-14 15:59:09",298.06
"2017-08-14 16:04:11",298.22
"2017-08-14 16:09:22",296.41
"2017-08-14 16:14:25",297.63
"2017-08-14 16:19:11",298.29
"2017-08-14 16:24:09",298.62
"2017-08-14 16:29:08",298.34
"2017-08-14 16:34:09",298.12
"2017-08-14 16:39:19",298.11
"2017-08-14 16:44:09",298.44
"2017-08-14 16:49:20",298.62
"2017-08-14 16:54:09",298.88
"2017-08-14 16:59:08",299.16
"2017-08-14 17:04:08",298.92
"2017-08-14 17:09:08",299.27
"2017-08-14 17:14:18",299.26
"2017-08-14 17:19:08",299.2
"2017-08-14 17:24:08",298.78
"2017-08-14 17:29:08",298.23
"2017-08-14 17:34:09",297.9
"2017-08-14 17:39:09",297.5
"2017-08-14 17:44:09",297.53
"2017-08-14 17:49:08",297.92
"2017-08-14 17:54:09",297.11
"2017-08-14 17:59:10",297.78
"2017-08-14 18:04:19",298.1
"2017-08-14 18:09:09",297.88
"2017-08-14 18:14:18",297.84
"2017-08-14 18:19:10",297.57
"2017-08-14 18:24:09",297.58
"2017-08-14 18:29:08",297.22
"2017-08-14 18:34:10",297.6
"2017-08-14 18:39:07",298.09
"2017-08-14 18:44:08",298.85
"2017-08-14 18:49:08",299.02
"2017-08-14 18:54:08",298.95
"2017-08-14 18:59:08",298.75
"2017-08-14 19:04:10",299.2
"2017-08-14 19:09:08",298.99
"2017-08-14 19:14:08",298.78
"2017-08-14 19:19:08",298.8
"2017-08-14 19:24:08",299.12
"2017-08-14 19:29:07",299.01
"2017-08-14 19:34:08",299.32
